News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,68,2.6770941985442356,3.8644687571261356
Western Sources,1,-4.137930870056152,0.0
Local Sources,323,1.1032283863646697,3.885428075353904
