News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,140,3.310124353000096,2.910584576490964
Western Sources,4,-0.5456092804670334,1.155338162118788
Local Sources,88,2.0151627339761364,2.6660010787705053
