News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,483,3.545616920258441,2.50359791202687
Western Sources,55,-0.741950695623051,1.9229409021301578
Local Sources,367,1.894894798867384,2.685853118677278
