News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,457,2.7341722996020996,2.752916032744471
Western Sources,61,-3.6111974828555935,4.055200478389716
Local Sources,752,0.28046123094936,4.312346990306537
