News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,236,2.547954181998463,2.8428314783453756
Western Sources,45,-3.0145785212516785,4.153590236913378
Local Sources,455,0.05767234514702808,4.3758256391501344
