News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,449,-0.9350168097822331,4.283316530130269
Western Sources,92,-4.380618269028871,2.8145287029553385
Local Sources,2203,1.4974638493803485,2.710337155731451
