News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,132,0.12999443845315414,4.528890066159157
Western Sources,19,-2.805712558721241,4.067771634842577
Local Sources,1104,1.0113630323886764,2.1180813815628117
