News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,233,-0.9846054405101891,4.614421538552896
Western Sources,29,-3.0703531524230696,3.365817452662117
Local Sources,1398,0.9405363475602755,2.3743262998121692
