News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,850,-1.1697392689042232,4.252777717508919
Western Sources,167,-4.679773115826224,3.009125902800791
Local Sources,3749,1.8273425918518622,2.7978477184722355
