News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,2042,3.058644229854502,2.534254797571079
Western Sources,387,-1.3020851071490798,3.030478241337184
Local Sources,2079,0.3297887906905205,3.3419569603364483
