News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,1443,2.852585662582312,2.536409886106418
Western Sources,228,-2.0309117201127505,3.383412912063189
Local Sources,286,0.9555098598080498,2.4430358310143276
