News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,2981,2.7263032788025257,2.513324586652949
Western Sources,512,-1.7896472816646565,2.9052510939101848
Local Sources,558,1.238875663128271,2.499420762302502
