News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,120,2.162609122817715,3.0567097637339247
Western Sources,40,-1.7943101447075605,2.064814159400298
Local Sources,46,1.6147523891666662,2.400142790740459
