News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,408,2.3029559363848437,3.03527098594557
Western Sources,133,-1.4326313937965192,2.2402409068370415
Local Sources,147,0.8048888901058509,2.5217010373265776
