News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,565,2.5177834739727256,3.0910359768097844
Western Sources,236,-1.435076592711069,2.026663609565609
Local Sources,238,0.3882519558948629,2.8105465567713717
