News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,158,3.2982333791972716,3.2333831890425744
Western Sources,44,-2.466601464220069,3.7654239657812374
Local Sources,240,2.100250442000106,3.7253500384724916
