News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,641,3.5565776540411056,2.7746780184694746
Western Sources,122,-2.3343849698783923,3.413806456822846
Local Sources,879,1.9457419172514216,3.7489314036214423
