News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,357,3.8781610256900976,2.1854574703251237
Western Sources,70,-1.9450621917843818,2.8573553677972647
Local Sources,447,0.6860420774560113,2.8047027098740993
