News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,255,4.06412860207698,2.1807652607054457
Western Sources,44,-2.389249185608192,2.5844262136752705
Local Sources,365,0.6493371876543516,2.859000121296096
