News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,515,0.9093148471660984,2.776289517507375
Western Sources,548,-1.5738337378350704,2.884702919185606
Local Sources,2259,-0.38593768862238126,3.0808757265482187
