News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,1495,1.252849306928673,3.138929356427059
Western Sources,2172,-1.5917695672843009,2.7146673602950835
Local Sources,8427,-0.35093698360691633,2.9818470288112864
