News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,2209,1.2704332716300941,3.267732920556833
Western Sources,3163,-1.6695863362395835,2.7478889849753565
Local Sources,12842,-0.3722762490125636,2.9816754382848503
