News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,930,1.0980063980945978,2.9353190003116545
Western Sources,1282,-1.5810507554415607,2.6540660315052995
Local Sources,4772,-0.32461904696745475,2.9694139398717794
