News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,47,1.6893633715015777,2.821172822142536
Western Sources,12,-1.15800874431928,2.4439149857078872
Local Sources,158,1.3140584242211868,3.3128827384768353
