News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,395,2.6165245185547237,3.217183696469613
Western Sources,57,-2.289221167825816,4.196478189002214
Local Sources,2010,1.7961562644597606,3.2115500316399386
