News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,192,2.5418647897895426,3.252289465094955
Western Sources,33,-2.498257460016193,4.640462461031516
Local Sources,884,1.6216429876526017,3.279043461948527
