News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,83,2.765675726963813,3.205417653799959
Western Sources,10,1.9954747535288333,3.8984820921271015
Local Sources,296,1.0930043831971046,3.2290657324360725
