News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,336,2.5169972462047423,3.3585111896460904
Western Sources,53,-0.2699349639269541,3.4550364378793366
Local Sources,1818,1.6991046094248528,3.284716727340339
