News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,1035,3.156159079190038,2.483261616737578
Western Sources,169,-1.9239938274554953,3.3552499504363023
Local Sources,7698,-0.22311469517690805,4.016320384231317
