News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,111,3.0317598484657906,2.594453697490525
Western Sources,8,-2.5941567858681083,4.859617040607788
Local Sources,614,-0.3855112181363646,3.903196326707213
