Source Name,Mention Count
allafrica.com,746
xinhuanet.com,678
newvision.co.ug,545
monitor.co.ug,477
chimpreports.com,309
china.org.cn,283
observer.ug,270
coastweek.com,122
reuters.com,117
ecns.cn,114
chinadaily.com.cn,113
yahoo.com,82
globaltimes.cn,82
independent.co.ug,76
sina.com,74
peopledaily.com.cn,73
redpepper.co.ug,72
msn.com,71
tvguide.co.uk,68
mediacentre.go.ug,64
nation.co.ke,59
innercitypress.com,59
nigeriatoday.ng,52
in2eastafrica.net,51
fis.com,49
BBC Monitoring,48
4-traders.com,47
kampalapost.com,46
worldbulletin.net,45
skyscrapercity.com,44
chinamil.com.cn,44
theinsider.ug,43
softpower.ug,41
people.com.cn,40
oilinuganda.org,40
africanbrains.net,39
businessdailyafrica.com,39
china.com,38
ap.org,38
pmldaily.com,37
globalconstructionreview.com,36
howafrica.com,34
globalpost.com,34
busiweek.com,34
24tanzania.com,34
africatime.com,33
scmp.com,33
modernghana.com,31
africanews.com,31
standardmedia.co.ke,30
theinvestigatornews.com,30
statehouse.go.ug,29
blackstarnews.com,29
journalducameroun.com,28
asokoinsight.com,28
kenyastar.com,28
ghanaweb.com,28
newtimes.co.rw,27
pctechmag.com,27
cnbcafrica.com,27
upi.com,24
shanghaidaily.com,24
en.people.cn,23
chinanationalnews.com,23
spyghana.com,23
wickedlocal.com,22
newsghana.com.gh,22
africa-newsroom.com,21
ugandandiasporanews.com,20
ntv.co.ug,20
fmprc.gov.cn,20
fao.org,19
en.ce.cn,19
washingtonpost.com,19
frontpageafricaonline.com,18
apanews.net,18
dailymail.co.uk,18
reliefweb.int,18
french.cri.cn,17
the-star.co.ke,17
aa.com.tr,16
english.cri.cn,16
go.com,16
pauldavisoncrime.com,16
geeskaafrika.com,16
bbc.co.uk,16
railwaysafrica.com,16
tucson.com,15
tuko.co.ke,15
angop.ao,14
strategypage.com,14
jschina.com.cn,14
mediamaxnetwork.co.ke,14
mareeg.com,14
startribune.com,14
kfm.co.ug,14
hillaac.net,14
seattlepi.com,13
world-nuclear-news.org,13
mynorthwest.com,13
breitbart.com,13
greensboro.com,12
muscatinejournal.com,12
afropages.fr,12
news24.com,12
starafrica.com,12
lusakatimes.com,12
bbc.com,12
sfgate.com,12
capitalfm.co.ke,12
mustaqbalradio.com,12
freepressjournal.in,12
prensa-latina.cu,12
einnews.com,12
cachevalleydaily.com,11
morganton.com,11
dostor.org,11
engineeringnews.co.za,11
fredericksburg.com,11
eastday.com,11
newsadvance.com,11
esi-africa.com,11
chron.com,11
indiatimes.com,11
northkoreatimes.com,11
warwickonline.com,10
theafricareport.com,10
wn.com,10
newsok.com,10
power-technology.com,10
readingeagle.com,10
africaleader.com,10
sott.net,10
arabic.news.cn,10
today.ng,10
voanews.com,10
cnn.com,10
upstreamonline.com,9
tanzaniatoday.co.tz,9
lmtonline.com,9
dailyprogress.com,9
devdiscourse.com,9
trademarkea.com,9
citizentv.co.ke,9
kentuckypostnews.com,9
miamiherald.com,9
sixthtone.com,9
ctpost.com,9
journal-news.net,9
nasdaq.com,9
wtop.com,9
direct.news,9
insideafrica.net,9
kmaupdates.com,9
theguardian.com,9
chinafile.com,9
sourcesecurity.com,9
eturbonews.com,9
naija247news.com,9
thenational.ae,9
medafricatimes.com,9
starherald.com,8
theolympian.com,8
siouxcityjournal.com,8
sandiegouniontribune.com,8
asianews.it,8
trust.org,8
newser.com,8
cgtn.com,8
africareview.com,8
citifmonline.com,8
oanow.com,8
africajournalismtheworld.com,8
