News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,73,3.259033379081177,2.483417873382513
Western Sources,3,0.5813953280448914,0.0
Local Sources,57,-0.20092042182621203,3.2489675448411712
