News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,113,3.0298506894470316,2.8183326144446457
Western Sources,7,-2.1801988993372237,2.713135467076823
Local Sources,141,-0.17002012131484687,3.0548603284995046
