News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,1258,-0.0610954368957844,3.3833071006746156
Western Sources,432,-2.4989631338113987,2.5802058185716317
Local Sources,3973,-0.6750847213907909,3.255618171409189
