News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,3367,0.17746625570920585,3.250009767212203
Western Sources,2078,-2.2989766223641173,2.4739456859346936
Local Sources,19758,-0.914132968592276,2.7075558283024086
