News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,652,3.1125122514879044,2.4332035757100567
Western Sources,89,-2.133104172650348,2.243879912532072
Local Sources,357,-0.18481689491191833,4.076557379692508
