News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,308,3.0511196834313403,2.738152887473576
Western Sources,50,-2.3059675401449202,2.4203325782096723
Local Sources,154,0.31626633641781743,3.8655752839587523
