News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,2,3.533520817756653,0.1088632345199585
Western Sources,20,0.11851846724748612,1.4986489813012414
Local Sources,25,0.3008200716972351,3.3366426941751874
