News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,1,3.4246575832366943,0.0
Western Sources,11,-0.5733444771983407,1.6916425394177308
Local Sources,19,1.3987922511602704,3.0774765216300497
