News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,1,3.4246575832366943,0.0
Western Sources,5,-0.2775514781475067,1.8949888436392637
Local Sources,16,1.6700558457523584,3.116316856332656
